Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
94074,Silver,03-Jun-19,03-Jun-19,123579115,2.407E+11,1,42,21.7
142,Silver,04-Jun-19,04-Jun-19,123597285,2.102E+11,5,361,37.6
1940,Silver,04-Jun-19,09-Jun-19,123590581,2.30101E+11,2,16,3.5
2247,Gold,04-Jun-19,04-Jun-19,123590589,2.407E+11,3,37.2,5.6
2400,Gold,04-Jun-19,06-Jun-19,123597343,2.405E+11,3,349.2,48.6
2811,Silver,04-Jun-19,04-Jun-19,123590597,2.408E+11,1,41.3,17.1
3314,Silver,04-Jun-19,04-Jun-19,123590630,2.201E+11,2,81.4,20.45
3326,Gold,04-Jun-19,04-Jun-19,123592406,2.406E+11,2,11.4,2.3
3938,Silver,04-Jun-19,06-Jun-19,123597280,2.301E+11,2,226.2,58.9
5429,Gold,04-Jun-19,04-Jun-19,123596692,2.201E+11,3,138.9,23.25
5702,Silver,04-Jun-19,10-Jun-19,123594429,2.201E+11,2,132.8,33.3
6503,Gold,04-Jun-19,04-Jun-19,123594432,2.201E+11,3,42.6,7.8
6700,GOLD,04-Jun-19,04-Jun-19,123597585,2.10201E+11,2,59.2,13.2
7477,SILVER,04-Jun-19,04-Jun-19,123592423,2.20101E+11,3,69.6,10.65
8361,Silver,04-Jun-19,08-Jun-19,123594442,2.10201E+11,2,19,4.3
8748,Gold,04-Jun-19,04-Jun-19,123594447,2.402E+11,5,1369.95,42.6
9275,Silver,04-Jun-19,04-Jun-19,123594460,2.202E+11,3,396.3,60.05
9825,Gold,04-Jun-19,09-Jun-19,123597716,2.404E+11,2,253.2,52.75
9909,Gold,04-Jun-19,04-Jun-19,123597741,2.202E+11,2,203.2,50.9
10247,Silver,04-Jun-19,06-Jun-19,123594468,2.20101E+11,2,55.2,13.25
11178,Gold,04-Jun-19,04-Jun-19,123595426,2.20101E+11,3,80.1,11.6
11818,Gold,04-Jun-19,04-Jun-19,123595453,2.30101E+11,2,259.6,63.2
13779,Gold,04-Jun-19,04-Jun-19,123597959,2.10201E+11,2,84.8,19.25
14712,Gold,04-Jun-19,04-Jun-19,123598060,2.202E+11,2,209.4,47.65
14885,Silver,04-Jun-19,04-Jun-19,123590953,2.10201E+11,2,20.2,3.6
15479,Gold,04-Jun-19,04-Jun-19,123590958,2.202E+11,2,132.8,30.25
15564,Silver,04-Jun-19,04-Jun-19,123590975,2.401E+11,2,228.4,44.6
16627,SILVER,04-Jun-19,04-Jun-19,123591043,2.408E+11,1,43.2,19.5
17179,Silver,04-Jun-19,04-Jun-19,123592497,2.202E+11,3,249.9,38.85
17376,Gold,04-Jun-19,04-Jun-19,123591058,2.407E+11,3,42.6,6.35
17803,Gold,04-Jun-19,09-Jun-19,123595620,2.202E+11,3,252.6,38.35
17856,SILVER,04-Jun-19,04-Jun-19,123598215,2.406E+11,2,67.98,27.75
18195,Gold,04-Jun-19,04-Jun-19,123593518,2.202E+11,2,218.8,48.75
18550,SILVER,04-Jun-19,04-Jun-19,123594598,2.202E+11,2,132.8,30.25
19669,Gold,04-Jun-19,09-Jun-19,123595656,2.202E+11,3,319.5,51.55
19828,Silver,04-Jun-19,04-Jun-19,123591127,2.202E+11,2,270.4,67.7
20092,Gold,04-Jun-19,04-Jun-19,123591163,2.201E+11,2,179.2,44.9
20118,SILVER,04-Jun-19,04-Jun-19,123592524,2.202E+11,2,110.8,29.35
20126,Silver,04-Jun-19,04-Jun-19,123595669,2.401E+11,2,32.2,7.9
20350,Gold,04-Jun-19,06-Jun-19,123591166,2.404E+11,2,131.6,27.3
20916,Gold,04-Jun-19,04-Jun-19,123591182,2.407E+11,2,55.8,12.1
20916,Gold,04-Jun-19,04-Jun-19,123591174,2.408E+11,1,27.75,11.1
20925,Gold,04-Jun-19,08-Jun-19,123594632,2.20101E+11,2,224.4,51.15
21119,Gold,04-Jun-19,04-Jun-19,123591188,2.301E+11,2,398.2,95.65
21166,Gold,04-Jun-19,04-Jun-19,123593554,2.404E+11,1,7.2,2.4
21661,Silver,04-Jun-19,04-Jun-19,123595686,2.202E+11,2,222.6,55.75
21807,Silver,04-Jun-19,04-Jun-19,123594651,2.401E+11,2,50.8,11
21837,Silver,04-Jun-19,06-Jun-19,123594652,2.20101E+11,2,47,10.75
22611,Silver,04-Jun-19,08-Jun-19,123595696,2.202E+11,2,269.8,61.35
22789,Gold,04-Jun-19,04-Jun-19,123591248,2.407E+11,3,178.5,29.85
23535,Silver,04-Jun-19,04-Jun-19,123591272,2.201E+11,2,61.6,15.5
23883,Silver,04-Jun-19,06-Jun-19,123598595,2.405E+11,2,171.4,34.35
25932,Silver,04-Jun-19,04-Jun-19,123598715,2.405E+11,2,58.2,13.95
26563,Gold,04-Jun-19,09-Jun-19,123591355,2.404E+11,2,131.6,27.3
27053,GOLD,04-Jun-19,04-Jun-19,123594733,2.201E+11,2,95.4,19.1
27717,Silver,04-Jun-19,04-Jun-19,123594742,2.202E+11,3,102,15.6
28010,Platinum,04-Jun-19,04-Jun-19,123598801,2.202E+11,2,173.2,43.4
28337,Silver,04-Jun-19,04-Jun-19,123598813,2.20101E+11,1,22.3,10.05
28800,Silver,04-Jun-19,04-Jun-19,123598868,2.202E+11,3,349.2,50.55
28936,Silver,04-Jun-19,04-Jun-19,123595761,2.20101E+11,1,18.4,7.65
29132,Silver,04-Jun-19,13-Jun-19,123596776,2.202E+11,2,230,52.35
29294,SILVER,04-Jun-19,04-Jun-19,123592592,2.402E+11,4,38.4,4.75
29338,Silver,04-Jun-19,04-Jun-19,123595799,2.202E+11,3,220.2,36.65
29646,Gold,04-Jun-19,04-Jun-19,123592596,2.406E+11,2,115.6,25.5
30000,Gold,04-Jun-19,04-Jun-19,123596786,2.402E+11,2,221.8,55.55
32499,Silver,04-Jun-19,04-Jun-19,123599029,2.20101E+11,2,61,14
32834,Silver,04-Jun-19,04-Jun-19,123599062,2.301E+11,2,372.8,85.25
34429,Silver,04-Jun-19,04-Jun-19,123599132,2.401E+11,3,1257,209.45
34769,Gold,04-Jun-19,05-Jun-19,123594847,2.201E+11,3,361.5,54.85
35504,SILVER,04-Jun-19,04-Jun-19,123593689,2.202E+11,2,289.8,72.55
35909,GOLD,04-Jun-19,05-Jun-19,123592626,2.20101E+11,2,49.2,11.3
35944,Silver,04-Jun-19,08-Jun-19,123592634,2.201E+11,2,195.2,48.9
37159,Silver,04-Jun-19,04-Jun-19,123594903,2.407E+11,2,24.8,5.6
37295,Gold,04-Jun-19,04-Jun-19,123591555,2.201E+11,3,68.4,11.5
37310,Silver,04-Jun-19,04-Jun-19,123599277,2.30101E+11,4,504.4,58.6
37763,Silver,04-Jun-19,04-Jun-19,123599297,2.401E+11,2,474.8,111
37957,GOLD,04-Jun-19,07-Jun-19,123599301,2.401E+11,2,656.6,165.95
38390,Silver,04-Jun-19,04-Jun-19,123591572,2.407E+11,2,127.2,33.15
38480,SILVER,04-Jun-19,04-Jun-19,123599396,2.10201E+11,2,48,11.95
38648,Gold,04-Jun-19,04-Jun-19,123591582,2.408E+11,1,288.6,121.25
39190,Gold,04-Jun-19,04-Jun-19,123599429,2.202E+11,2,194.6,44.25
40162,GOLD,04-Jun-19,04-Jun-19,123591589,2.201E+11,2,83.4,20.95
40259,Gold,04-Jun-19,06-Jun-19,123595899,2.403E+11,1,25.5,10.6
40635,Gold,04-Jun-19,06-Jun-19,123591622,2.30101E+11,2,251.8,63.05
40979,Silver,04-Jun-19,04-Jun-19,123595911,2.301E+11,4,1392.8,152.1
40990,Silver,04-Jun-19,05-Jun-19,123594922,2.20101E+11,2,35.4,8
41115,SILVER,04-Jun-19,04-Jun-19,123591639,2.403E+11,1,34.9,12.65
42677,Silver,04-Jun-19,04-Jun-19,123591663,2.401E+11,2,147.4,32.05
45397,Silver,04-Jun-19,09-Jun-19,123591702,2.202E+11,3,230.1,38.45
46338,SILVER,04-Jun-19,06-Jun-19,123599759,2.404E+11,1,126.6,52.75
47109,Silver,04-Jun-19,04-Jun-19,123594990,2.202E+11,3,235.8,39.4
47484,Gold,04-Jun-19,07-Jun-19,123595956,2.402E+11,2,27.6,6.4
48190,Silver,04-Jun-19,04-Jun-19,123591781,2.402E+11,2,139.2,27.9
48302,Silver,04-Jun-19,04-Jun-19,123591786,2.402E+11,2,29.4,6.75
48640,Silver,04-Jun-19,04-Jun-19,123595012,2.402E+11,2,43.6,11
49501,Gold,04-Jun-19,04-Jun-19,123591816,2.301E+11,2,57.98,21.2
49683,SILVER,04-Jun-19,04-Jun-19,123591830,2.20101E+11,2,62.8,12.55
50930,Gold,04-Jun-19,04-Jun-19,123595072,2.401E+11,1,55.4,22.8
51107,GOLD,04-Jun-19,04-Jun-19,123596049,2.20101E+11,3,167.4,23.65
51902,Silver,04-Jun-19,04-Jun-19,123595104,2.102E+11,2,144.4,37.6
51908,Silver,04-Jun-19,04-Jun-19,123600002,2.20101E+11,2,104,24.75
52473,Gold,04-Jun-19,08-Jun-19,123591860,2.30101E+11,2,193.4,48.45
53390,GOLD,04-Jun-19,04-Jun-19,123596089,2.102E+11,3,66.9,11.25
53753,Silver,04-Jun-19,04-Jun-19,123596099,2.10201E+11,2,217.8,49.65
55297,Silver,04-Jun-19,08-Jun-19,123592723,2.202E+11,2,133,33.35
55885,Silver,04-Jun-19,06-Jun-19,123600225,2.202E+11,2,78.2,19.65
58033,Silver,04-Jun-19,04-Jun-19,123592763,2.202E+11,2,315.6,79
59358,Silver,04-Jun-19,04-Jun-19,123595172,2.401E+11,1,34,14.15
60011,GOLD,04-Jun-19,04-Jun-19,123600384,2.301E+11,4,802.8,85.35
60341,SILVER,04-Jun-19,07-Jun-19,123589908,2.20101E+11,1,92.1,36.9
60867,SILVER,04-Jun-19,04-Jun-19,123595208,2.202E+11,2,102.6,22.85
61545,Gold,04-Jun-19,08-Jun-19,123596127,2.201E+11,2,90.4,20.6
61628,Silver,04-Jun-19,04-Jun-19,123595212,2.20101E+11,2,83.4,18.9
61942,Gold,04-Jun-19,08-Jun-19,123595222,2.20101E+11,3,152.7,25.55
62947,Silver,04-Jun-19,10-Jun-19,123595235,2.20101E+11,2,49.8,11.2
63477,Silver,04-Jun-19,04-Jun-19,123596142,2.20101E+11,2,34.8,8
63617,Gold,04-Jun-19,04-Jun-19,123596161,2.20101E+11,3,97.2,14.8
63823,GOLD,04-Jun-19,10-Jun-19,123592157,2.404E+11,1,68.4,28.55
64548,SILVER,04-Jun-19,05-Jun-19,123596167,2.202E+11,2,191,43.55
65546,Silver,04-Jun-19,04-Jun-19,123592197,2.201E+11,1,11.4,5.6
65719,Silver,04-Jun-19,04-Jun-19,123595339,2.10201E+11,2,153.98,50.55
72795,Silver,04-Jun-19,04-Jun-19,123596264,2.301E+11,5,995.5,95.65
73174,SILVER,04-Jun-19,07-Jun-19,123596272,2.201E+11,2,179.4,44.95
73337,Silver,04-Jun-19,04-Jun-19,123592888,2.408E+11,1,79,36.05
73476,Silver,04-Jun-19,05-Jun-19,123596275,2.403E+11,1,26.7,11.25
73777,Silver,04-Jun-19,04-Jun-19,123596279,2.30101E+11,2,33.4,7.25
73940,Gold,04-Jun-19,04-Jun-19,123596286,2.202E+11,3,192.3,30.2
75095,GOLD,04-Jun-19,07-Jun-19,123596981,2.202E+11,2,117.4,28.25
75194,Silver,04-Jun-19,07-Jun-19,123592967,2.202E+11,2,197.98,70.75
75221,Gold,04-Jun-19,04-Jun-19,123593907,2.202E+11,3,249,37.8
76671,SILVER,04-Jun-19,10-Jun-19,123593945,2.401E+11,2,59.8,14.3
77159,Gold,04-Jun-19,04-Jun-19,123593104,2.404E+11,1,66.7,30.25
78688,Silver,04-Jun-19,08-Jun-19,123590034,2.20101E+11,1,41.7,18.9
78743,Gold,04-Jun-19,18-Jun-19,123597034,2.201E+11,3,215.1,28.65
79149,Silver,04-Jun-19,04-Jun-19,123593161,2.406E+11,2,59.8,9.05
79951,Gold,04-Jun-19,10-Jun-19,123590038,2.401E+11,1,217.5,161.2
79962,Gold,04-Jun-19,04-Jun-19,123590040,2.405E+11,1,55.2,24.5
81570,Silver,04-Jun-19,04-Jun-19,123596430,2.202E+11,2,149.6,36.85
81809,Silver,04-Jun-19,04-Jun-19,123596441,2.402E+11,4,725.2,72.6
82500,GOLD,04-Jun-19,09-Jun-19,123597048,2.202E+11,2,115.4,28.95
82750,Gold,04-Jun-19,04-Jun-19,123597078,2.201E+11,2,136,34.1
83635,Gold,04-Jun-19,04-Jun-19,123593288,2.202E+11,2,104.6,23.9
84464,Silver,04-Jun-19,04-Jun-19,123597155,2.401E+11,2,39,8.35
84516,Gold,04-Jun-19,04-Jun-19,123597156,2.405E+11,2,79.4,18.9
84925,GOLD,04-Jun-19,04-Jun-19,123597171,2.202E+11,2,149.8,34.9
88145,Silver,04-Jun-19,05-Jun-19,123590179,2.401E+11,2,10.8,2.2
88467,Gold,04-Jun-19,04-Jun-19,123590196,2.30101E+11,1,136,51.3
89100,Gold,04-Jun-19,04-Jun-19,123590489,2.20101E+11,2,230.2,54.8
89219,Gold,04-Jun-19,06-Jun-19,123593371,2.30101E+11,2,550.2,113.45
89294,Gold,04-Jun-19,04-Jun-19,123592372,2.201E+11,1,22.4,10.6
90687,Gold,04-Jun-19,07-Jun-19,123590217,2.20101E+11,1,41,20.45
91512,Gold,04-Jun-19,04-Jun-19,123596606,2.408E+11,1,169.5,67.8
92815,Silver,04-Jun-19,04-Jun-19,123594299,2.20101E+11,2,169.8,40.4
93487,Silver,04-Jun-19,04-Jun-19,123590262,2.401E+11,1,255.6,127.75
93701,SILVER,04-Jun-19,04-Jun-19,123594311,2.20101E+11,2,71.98,22.75
93809,Silver,04-Jun-19,04-Jun-19,123594331,2.10201E+11,2,34.2,7.5
1212,SILVER,05-Jun-19,05-Jun-19,123604737,2.20101E+11,3,130.8,19.5
2458,Gold,05-Jun-19,05-Jun-19,123604022,2.401E+11,2,358.8,76.3
3514,Silver,05-Jun-19,05-Jun-19,123604852,2.30101E+11,2,235.6,49.05
4602,PLATINUM,05-Jun-19,05-Jun-19,123604882,2.401E+11,2,62.8,13.9
5113,Gold,05-Jun-19,05-Jun-19,123604941,2.202E+11,2,269.8,61.35
10108,SILVER,05-Jun-19,05-Jun-19,123604024,2.20101E+11,2,119,29.85
10321,Silver,05-Jun-19,05-Jun-19,123605137,2.202E+11,2,95,23.85
11972,SILVER,05-Jun-19,08-Jun-19,123602208,2.10201E+11,2,142.8,31.05
13928,GOLD,05-Jun-19,05-Jun-19,123601019,2.10201E+11,3,51.3,7.65
15520,Silver,05-Jun-19,05-Jun-19,123605478,2.20101E+11,3,73.2,9.75
15678,Gold,05-Jun-19,11-Jun-19,123605486,2.404E+11,1,242.5,115.45
16583,Gold,05-Jun-19,05-Jun-19,123601344,2.406E+11,2,52.8,11.8
16768,SILVER,05-Jun-19,05-Jun-19,123605566,2.30101E+11,2,91.2,21.7
18671,Silver,05-Jun-19,09-Jun-19,123605632,2.30101E+11,7,1540,135
19705,SILVER,05-Jun-19,07-Jun-19,123602298,2.401E+11,2,199.6,48.7
20491,Silver,05-Jun-19,05-Jun-19,123605713,2.408E+11,1,225.5,112.85
21749,Gold,05-Jun-19,05-Jun-19,123602300,2.20101E+11,2,117.6,26.75
23221,Gold,05-Jun-19,05-Jun-19,123605779,2.301E+11,2,268.8,57.05
25743,Gold,05-Jun-19,05-Jun-19,123600570,2.401E+11,2,63.6,13.15
27162,Silver,05-Jun-19,05-Jun-19,123603226,2.30101E+11,2,440,135
28148,Silver,05-Jun-19,05-Jun-19,123604043,2.202E+11,3,199.2,30.25
28538,Gold,05-Jun-19,09-Jun-19,123606060,2.401E+11,1,15.4,6.1
29266,Silver,05-Jun-19,05-Jun-19,123606077,2.408E+11,1,101.875,40.75
31912,Gold,05-Jun-19,08-Jun-19,123600626,2.201E+11,1,23.9,9.55
31990,Silver,05-Jun-19,05-Jun-19,123600636,2.30101E+11,1,25,12.2
34710,Gold,05-Jun-19,08-Jun-19,123606212,2.405E+11,3,60.6,9.55
35057,Gold,05-Jun-19,05-Jun-19,123606223,2.20101E+11,3,81.9,12.25
35657,Silver,05-Jun-19,05-Jun-19,123606251,2.408E+11,1,313.9,130.65
37778,Gold,05-Jun-19,08-Jun-19,123606380,2.401E+11,1,33.9,14.3
42830,Silver,05-Jun-19,05-Jun-19,123601528,2.406E+11,4,140.4,14.7
42906,Silver,05-Jun-19,05-Jun-19,123606577,2.407E+11,2,53.98,10.23
44332,Gold,05-Jun-19,05-Jun-19,123602499,2.408E+11,1,124,49.5
47940,SILVER,05-Jun-19,05-Jun-19,123603397,2.20101E+11,2,126,28.7
48648,Gold,05-Jun-19,11-Jun-19,123603407,2.201E+11,3,172.2,28.8
48698,Gold,05-Jun-19,05-Jun-19,123601545,2.406E+11,4,156,17
50025,Gold,05-Jun-19,10-Jun-19,123603433,2.202E+11,2,201,50.35
51279,Gold,05-Jun-19,05-Jun-19,123606782,2.401E+11,2,392.6,95.65
51830,Gold,05-Jun-19,09-Jun-19,123606793,2.406E+11,2,63,14.45
52455,Silver,05-Jun-19,05-Jun-19,123606827,2.201E+11,2,48.4,12.2
52548,Gold,05-Jun-19,05-Jun-19,123604212,2.201E+11,3,105.6,17.7
54454,GOLD,05-Jun-19,05-Jun-19,123606928,2.407E+11,2,55.8,12.1
56087,Gold,05-Jun-19,05-Jun-19,123606956,2.301E+11,1,40.2,18.7
56113,Platinum,05-Jun-19,10-Jun-19,123606964,2.408E+11,1,164,65.6
56901,Silver,05-Jun-19,05-Jun-19,123606973,2.20101E+11,5,196,16.9
57697,GOLD,05-Jun-19,05-Jun-19,123604259,2.201E+11,1,25.6,12.1
57975,Gold,05-Jun-19,05-Jun-19,123601581,2.402E+11,2,16,3.6
58088,Gold,05-Jun-19,06-Jun-19,123601591,2.20101E+11,2,33.4,7.75
58397,Silver,05-Jun-19,11-Jun-19,123602116,2.10201E+11,2,83,19.3
59110,Silver,05-Jun-19,07-Jun-19,123607104,2.401E+11,2,48.4,9.75
59245,Silver,05-Jun-19,05-Jun-19,123607124,2.402E+11,2,272.2,66.1
60093,Gold,05-Jun-19,05-Jun-19,123607195,2.404E+11,3,57.3,7.7
61517,Gold,05-Jun-19,05-Jun-19,123604268,2.20101E+11,2,27,6.1
62872,Silver,05-Jun-19,05-Jun-19,123607289,2.401E+11,3,351.6,58.55
64828,SILVER,05-Jun-19,05-Jun-19,123607331,2.20101E+11,2,119,29.85
64878,Silver,05-Jun-19,05-Jun-19,123604300,2.407E+11,5,62,5.6
65413,SILVER,05-Jun-19,05-Jun-19,123602577,2.404E+11,1,3.2,1.1
70843,Silver,05-Jun-19,05-Jun-19,123603619,2.102E+11,2,64.2,16.15
72159,Gold,05-Jun-19,05-Jun-19,123602590,2.10201E+11,3,87.6,13.45
72552,Gold,05-Jun-19,05-Jun-19,123601646,2.401E+11,1,15.4,6.1
73867,Gold,05-Jun-19,05-Jun-19,123602631,2.202E+11,2,117.4,28.25
77668,Silver,05-Jun-19,05-Jun-19,123603724,2.201E+11,2,43.98,15.1
77922,Gold,05-Jun-19,05-Jun-19,123604379,2.401E+11,1,15.4,6.1
82685,Silver,05-Jun-19,07-Jun-19,123601196,2.402E+11,4,105.6,13.3
83240,Silver,05-Jun-19,10-Jun-19,123602808,2.102E+11,2,129.6,32.5
83777,Gold,05-Jun-19,07-Jun-19,123601875,2.406E+11,2,67.98,27.75
84705,GOLD,05-Jun-19,07-Jun-19,123601904,2.30101E+11,2,1028.4,250.7
85629,Gold,05-Jun-19,05-Jun-19,123602890,2.401E+11,2,65.6,14
86230,Silver,05-Jun-19,05-Jun-19,123601162,2.10201E+11,2,55.4,12.4
87106,GOLD,05-Jun-19,05-Jun-19,123601171,2.20101E+11,3,79.5,11.9
88003,Gold,05-Jun-19,05-Jun-19,123603884,2.30101E+11,5,120,11.7
90081,Gold,05-Jun-19,05-Jun-19,123603896,2.201E+11,1,25.6,12.1
91143,Gold,05-Jun-19,05-Jun-19,123602982,2.30101E+11,2,165.98,55.85
91754,Gold,05-Jun-19,06-Jun-19,123602997,2.10201E+11,2,60.8,13.9
209,Silver,06-Jun-19,06-Jun-19,123612528,2.20101E+11,3,165.9,25.25
1099,Gold,06-Jun-19,06-Jun-19,123611769,2.401E+11,2,395.8,84.9
1219,Gold,06-Jun-19,06-Jun-19,123612541,2.30101E+11,2,50,12.2
1557,Silver,06-Jun-19,06-Jun-19,123609759,2.402E+11,2,99.98,41.35
1575,GOLD,06-Jun-19,06-Jun-19,123608293,2.402E+11,2,29.6,7.5
2131,SILVER,06-Jun-19,06-Jun-19,123608305,2.401E+11,2,13.4,2.95
2621,SILVER,06-Jun-19,06-Jun-19,123608312,2.301E+11,1,17,6.6
2820,Silver,06-Jun-19,06-Jun-19,123613679,2.202E+11,2,45.2,9.65
3254,Silver,06-Jun-19,06-Jun-19,123614618,2.20101E+11,2,153.2,38.25
3656,SILVER,06-Jun-19,06-Jun-19,123608343,2.20101E+11,2,89.4,20
4352,Silver,06-Jun-19,08-Jun-19,123614644,2.401E+11,2,83,18.65
6826,Gold,06-Jun-19,06-Jun-19,123614727,2.202E+11,2,315.6,79
6929,Gold,06-Jun-19,06-Jun-19,123614734,2.201E+11,2,146.8,36.8
7842,SILVER,06-Jun-19,06-Jun-19,123609805,2.202E+11,3,106.2,17.8
9771,Silver,06-Jun-19,06-Jun-19,123614776,2.401E+11,2,764.8,188.95
10152,Silver,06-Jun-19,06-Jun-19,123614810,2.401E+11,2,158.8,34.45
11472,Silver,06-Jun-19,06-Jun-19,123609858,2.20101E+11,3,224.4,34.1
11673,Gold,06-Jun-19,06-Jun-19,123612688,2.202E+11,2,133,33.35
12311,Silver,06-Jun-19,09-Jun-19,123615048,2.401E+11,2,670.8,163.65
13141,Silver,06-Jun-19,07-Jun-19,123615060,2.401E+11,2,502.8,125.65
13635,Gold,06-Jun-19,06-Jun-19,123612752,2.20101E+11,2,69.8,15.6
14768,Silver,06-Jun-19,07-Jun-19,123611892,2.201E+11,2,313,78.35
15512,Silver,06-Jun-19,06-Jun-19,123615233,2.401E+11,2,71,14.85
16401,Silver,06-Jun-19,06-Jun-19,123615264,2.20101E+11,2,35.4,8
16774,GOLD,06-Jun-19,06-Jun-19,123611938,2.102E+11,2,69.8,15.6
17801,SILVER,06-Jun-19,06-Jun-19,123615357,2.20101E+11,3,77.4,12.35
18253,GOLD,06-Jun-19,06-Jun-19,123615366,2.20101E+11,2,210.4,50.1
19023,Gold,06-Jun-19,06-Jun-19,123608707,2.408E+11,1,24.5,11.75
19153,Silver,06-Jun-19,06-Jun-19,123608015,2.102E+11,2,206.2,51.65
19200,Silver,06-Jun-19,06-Jun-19,123615413,2.202E+11,2,119.2,29.9
19356,Gold,06-Jun-19,06-Jun-19,123615444,2.201E+11,3,315.9,50.15
20045,Gold,06-Jun-19,08-Jun-19,123615515,2.405E+11,3,160.5,23.75
20439,Gold,06-Jun-19,06-Jun-19,123612792,2.30101E+11,2,168.2,42.15
21646,Gold,06-Jun-19,08-Jun-19,123609897,2.202E+11,2,279.6,70
22300,Silver,06-Jun-19,06-Jun-19,123615650,2.408E+11,1,24.5,11.75
23395,Silver,06-Jun-19,06-Jun-19,123607472,2.30101E+11,1,64.2,32.2
23970,SILVER,06-Jun-19,09-Jun-19,123615714,2.407E+11,2,119,29.85
24250,SILVER,06-Jun-19,10-Jun-19,123608788,2.30101E+11,2,206.4,50.4
24719,Silver,06-Jun-19,07-Jun-19,123608815,2.301E+11,2,540,125.65
25065,Gold,06-Jun-19,06-Jun-19,123615737,2.202E+11,2,315.6,79
25537,Silver,06-Jun-19,06-Jun-19,123608842,2.202E+11,3,783.6,130.55
26654,SILVER,06-Jun-19,06-Jun-19,123615767,2.406E+11,2,57.4,12.25
27503,GOLD,06-Jun-19,06-Jun-19,123615856,2.301E+11,2,145.4,35.2
27887,Gold,06-Jun-19,06-Jun-19,123615869,2.407E+11,3,80.97,10.23
28810,Gold,06-Jun-19,06-Jun-19,123615922,2.407E+11,2,46.4,9.2
28942,Silver,06-Jun-19,06-Jun-19,123608891,2.301E+11,2,370.2,77.7
29375,Gold,06-Jun-19,06-Jun-19,123612840,2.30101E+11,2,259.6,63.2
29629,GOLD,06-Jun-19,10-Jun-19,123608900,2.20101E+11,5,86.5,8
29869,Gold,06-Jun-19,06-Jun-19,123615969,2.20101E+11,3,81.9,12.25
29984,Gold,06-Jun-19,06-Jun-19,123608918,2.201E+11,2,58.8,14.8
30071,Gold,06-Jun-19,06-Jun-19,123613769,2.401E+11,2,41.4,10.45
30257,GOLD,06-Jun-19,10-Jun-19,123610021,2.401E+11,1,15.4,6.1
31265,Silver,06-Jun-19,08-Jun-19,123610042,2.30101E+11,2,48,11.7
31461,Gold,06-Jun-19,06-Jun-19,123612120,2.301E+11,2,318.2,67.4
32389,Silver,06-Jun-19,07-Jun-19,123613792,2.202E+11,2,102.6,22.85
32406,Gold,06-Jun-19,06-Jun-19,123616113,2.201E+11,3,83.7,14.05
32459,Silver,06-Jun-19,06-Jun-19,123608950,2.30101E+11,2,235.6,49.05
34591,Silver,06-Jun-19,06-Jun-19,123616209,2.202E+11,2,69,17.35
35032,SILVER,06-Jun-19,06-Jun-19,123613813,2.201E+11,2,173.4,43.45
35334,Silver,06-Jun-19,06-Jun-19,123609048,2.405E+11,5,267.5,23.75
37600,Gold,06-Jun-19,11-Jun-19,123616272,2.405E+11,2,169.2,28.3
38401,Silver,06-Jun-19,06-Jun-19,123612190,2.401E+11,1,33.9,14.3
38417,Silver,06-Jun-19,07-Jun-19,123616382,2.407E+11,2,119,29.85
38470,Silver,06-Jun-19,06-Jun-19,123613895,2.401E+11,2,196.6,49.1
39247,Silver,06-Jun-19,12-Jun-19,123614539,2.30101E+11,4,1440,199
39675,PLATINUM,06-Jun-19,06-Jun-19,123616394,2.30101E+11,4,182.4,21.7
41600,Gold,06-Jun-19,09-Jun-19,123616491,2.406E+11,2,70.2,15.6
42393,Silver,06-Jun-19,06-Jun-19,123609192,2.404E+11,1,496.3,71.35
42938,Gold,06-Jun-19,14-Jun-19,123609196,2.407E+11,2,24.8,5.6
42981,Gold,06-Jun-19,06-Jun-19,123612248,2.30101E+11,4,336.4,42.15
43031,Gold,06-Jun-19,09-Jun-19,123616566,2.20101E+11,3,276.3,36.9
43111,Silver,06-Jun-19,06-Jun-19,123608062,2.201E+11,2,26.2,6.6
43448,Gold,06-Jun-19,10-Jun-19,123610074,2.403E+11,1,109.1,45.9
43470,Silver,06-Jun-19,06-Jun-19,123612253,2.10201E+11,2,72.6,15.2
43640,Gold,06-Jun-19,07-Jun-19,123609205,2.202E+11,2,199.2,45.35
43669,Gold,06-Jun-19,06-Jun-19,123611069,2.402E+11,4,1175.6,168.05
43748,Silver,06-Jun-19,06-Jun-19,123612956,2.30101E+11,5,582.5,55.75
44234,GOLD,06-Jun-19,06-Jun-19,123616655,2.301E+11,2,205.2,41.1
47430,Silver,06-Jun-19,06-Jun-19,123607546,2.402E+11,1,9.6,4.75
47638,Silver,06-Jun-19,06-Jun-19,123608069,2.20101E+11,2,115.6,25.5
47755,Silver,06-Jun-19,06-Jun-19,123616802,2.102E+11,2,67.98,23.7
47789,Silver,06-Jun-19,06-Jun-19,123616811,2.201E+11,2,220.6,55.25
47877,Gold,06-Jun-19,11-Jun-19,123612296,2.20101E+11,2,177.4,35.55
48258,Silver,06-Jun-19,06-Jun-19,123612298,2.10201E+11,2,73.4,16.75
48433,Gold,06-Jun-19,06-Jun-19,123616825,2.202E+11,2,188.6,47.25
48467,Silver,06-Jun-19,06-Jun-19,123616828,2.10201E+11,2,34.2,7.65
48986,Gold,06-Jun-19,13-Jun-19,123613939,2.301E+11,2,226.2,58.9
