iso_code,continent,date,total_cases
GUY,South America,2023-04-16,73121
GUY,South America,2023-04-17,73121
GUY,South America,2023-04-18,73121
GUY,South America,2023-04-19,73121
GUY,South America,2023-04-20,73121
GUY,South America,2023-04-21,73121
GUY,South America,2023-04-22,73121
GUY,South America,2023-04-23,73133
GUY,South America,2023-04-24,73133
GUY,South America,2023-04-25,73133
GUY,South America,2023-04-26,73133
GUY,South America,2023-04-27,73133
GUY,South America,2023-04-28,73133
GUY,South America,2023-04-29,73133
GUY,South America,2023-04-30,73162
GUY,South America,2023-05-01,73162
GUY,South America,2023-05-02,73162
GUY,South America,2023-05-03,73162
GUY,South America,2023-05-04,73162
GUY,South America,2023-05-05,73162
GUY,South America,2023-05-06,73162
GUY,South America,2023-05-07,73168
GUY,South America,2023-05-08,73168
GUY,South America,2023-05-09,73168
GUY,South America,2023-05-10,73168
GUY,South America,2023-05-11,73168
GUY,South America,2023-05-12,73168
GUY,South America,2023-05-13,73168
GUY,South America,2023-05-14,73207
GUY,South America,2023-05-15,73207
GUY,South America,2023-05-16,73207
GUY,South America,2023-05-17,73207
GUY,South America,2023-05-18,73207
GUY,South America,2023-05-19,73207
GUY,South America,2023-05-20,73207
GUY,South America,2023-05-21,73226
GUY,South America,2023-05-22,73226
GUY,South America,2023-05-23,73226
GUY,South America,2023-05-24,73226
GUY,South America,2023-05-25,73226
GUY,South America,2023-05-26,73226
GUY,South America,2023-05-27,73226
GUY,South America,2023-05-28,73235
GUY,South America,2023-05-29,73235
GUY,South America,2023-05-30,73235
GUY,South America,2023-05-31,73235
GUY,South America,2023-06-01,73235
GUY,South America,2023-06-02,73235
GUY,South America,2023-06-03,73235
GUY,South America,2023-06-04,73250
GUY,South America,2023-06-05,73250
GUY,South America,2023-06-06,73250
GUY,South America,2023-06-07,73250
GUY,South America,2023-06-08,73250
GUY,South America,2023-06-09,73250
GUY,South America,2023-06-10,73250
GUY,South America,2023-06-11,73278
GUY,South America,2023-06-12,73278
GUY,South America,2023-06-13,73278
GUY,South America,2023-06-14,73278
GUY,South America,2023-06-15,73278
GUY,South America,2023-06-16,73278
GUY,South America,2023-06-17,73278
GUY,South America,2023-06-18,73310
GUY,South America,2023-06-19,73310
GUY,South America,2023-06-20,73310
GUY,South America,2023-06-21,73310
GUY,South America,2023-06-22,73310
GUY,South America,2023-06-23,73310
GUY,South America,2023-06-24,73310
GUY,South America,2023-06-25,73354
GUY,South America,2023-06-26,73354
GUY,South America,2023-06-27,73354
GUY,South America,2023-06-28,73354
GUY,South America,2023-06-29,73354
GUY,South America,2023-06-30,73354
GUY,South America,2023-07-01,73354
GUY,South America,2023-07-02,73398
GUY,South America,2023-07-03,73398
GUY,South America,2023-07-04,73398
GUY,South America,2023-07-05,73398
GUY,South America,2023-07-06,73398
GUY,South America,2023-07-07,73398
GUY,South America,2023-07-08,73398
GUY,South America,2023-07-09,73460
GUY,South America,2023-07-10,73460
GUY,South America,2023-07-11,73460
GUY,South America,2023-07-12,73460
GUY,South America,2023-07-13,73460
GUY,South America,2023-07-14,73460
GUY,South America,2023-07-15,73460
GUY,South America,2023-07-16,73501
GUY,South America,2023-07-17,73501
GUY,South America,2023-07-18,73501
GUY,South America,2023-07-19,73501
GUY,South America,2023-07-20,73501
GUY,South America,2023-07-21,73501
GUY,South America,2023-07-22,73501
GUY,South America,2023-07-23,73538
GUY,South America,2023-07-24,73538
GUY,South America,2023-07-25,73538
GUY,South America,2023-07-26,73538
GUY,South America,2023-07-27,73538
GUY,South America,2023-07-28,73538
GUY,South America,2023-07-29,73538
GUY,South America,2023-07-30,73568
GUY,South America,2023-07-31,73568
GUY,South America,2023-08-01,73568
GUY,South America,2023-08-02,73568
GUY,South America,2023-08-03,73568
GUY,South America,2023-08-04,73568
GUY,South America,2023-08-05,73568
GUY,South America,2023-08-06,73581
GUY,South America,2023-08-07,73581
GUY,South America,2023-08-08,73581
GUY,South America,2023-08-09,73581
GUY,South America,2023-08-10,73581
GUY,South America,2023-08-11,73581
GUY,South America,2023-08-12,73581
GUY,South America,2023-08-13,73596
GUY,South America,2023-08-14,73596
GUY,South America,2023-08-15,73596
GUY,South America,2023-08-16,73596
GUY,South America,2023-08-17,73596
GUY,South America,2023-08-18,73596
GUY,South America,2023-08-19,73596
GUY,South America,2023-08-20,73612
GUY,South America,2023-08-21,73612
GUY,South America,2023-08-22,73612
GUY,South America,2023-08-23,73612
GUY,South America,2023-08-24,73612
GUY,South America,2023-08-25,73612
GUY,South America,2023-08-26,73612
GUY,South America,2023-08-27,73622
GUY,South America,2023-08-28,73622
GUY,South America,2023-08-29,73622
GUY,South America,2023-08-30,73622
GUY,South America,2023-08-31,73622
GUY,South America,2023-09-01,73622
GUY,South America,2023-09-02,73622
GUY,South America,2023-09-03,73624
GUY,South America,2023-09-04,73624
GUY,South America,2023-09-05,73624
GUY,South America,2023-09-06,73624
GUY,South America,2023-09-07,73624
GUY,South America,2023-09-08,73624
GUY,South America,2023-09-09,73624
GUY,South America,2023-09-10,73632
GUY,South America,2023-09-11,73632
GUY,South America,2023-09-12,73632
GUY,South America,2023-09-13,73632
GUY,South America,2023-09-14,73632
GUY,South America,2023-09-15,73632
GUY,South America,2023-09-16,73632
GUY,South America,2023-09-17,73646
GUY,South America,2023-09-18,73646
GUY,South America,2023-09-19,73646
GUY,South America,2023-09-20,73646
GUY,South America,2023-09-21,73646
GUY,South America,2023-09-22,73646
GUY,South America,2023-09-23,73646
GUY,South America,2023-09-24,73653
GUY,South America,2023-09-25,73653
GUY,South America,2023-09-26,73653
GUY,South America,2023-09-27,73653
GUY,South America,2023-09-28,73653
GUY,South America,2023-09-29,73653
GUY,South America,2023-09-30,73653
GUY,South America,2023-10-01,73660
GUY,South America,2023-10-02,73660
GUY,South America,2023-10-03,73660
GUY,South America,2023-10-04,73660
GUY,South America,2023-10-05,73660
GUY,South America,2023-10-06,73660
GUY,South America,2023-10-07,73660
GUY,South America,2023-10-08,73665
GUY,South America,2023-10-09,73665
GUY,South America,2023-10-10,73665
GUY,South America,2023-10-11,73665
GUY,South America,2023-10-12,73665
GUY,South America,2023-10-13,73665
GUY,South America,2023-10-14,73665
GUY,South America,2023-10-15,73669
GUY,South America,2023-10-16,73669
GUY,South America,2023-10-17,73669
GUY,South America,2023-10-18,73669
GUY,South America,2023-10-19,73669
GUY,South America,2023-10-20,73669
GUY,South America,2023-10-21,73669
GUY,South America,2023-10-22,73670
GUY,South America,2023-10-23,73670
GUY,South America,2023-10-24,73670
GUY,South America,2023-10-25,73670
GUY,South America,2023-10-26,73670
GUY,South America,2023-10-27,73670
GUY,South America,2023-10-28,73670
GUY,South America,2023-10-29,73670
GUY,South America,2023-10-30,73670
GUY,South America,2023-10-31,73670
GUY,South America,2023-11-01,73670
GUY,South America,2023-11-02,73670
GUY,South America,2023-11-03,73670
GUY,South America,2023-11-04,73670
GUY,South America,2023-11-05,73672
GUY,South America,2023-11-06,73672
GUY,South America,2023-11-07,73672
GUY,South America,2023-11-08,73672
GUY,South America,2023-11-09,73672
GUY,South America,2023-11-10,73672
GUY,South America,2023-11-11,73672
GUY,South America,2023-11-12,73673
GUY,South America,2023-11-13,73673
GUY,South America,2023-11-14,73673
GUY,South America,2023-11-15,73673
GUY,South America,2023-11-16,73673
GUY,South America,2023-11-17,73673
GUY,South America,2023-11-18,73673
GUY,South America,2023-11-19,73674
GUY,South America,2023-11-20,73674
GUY,South America,2023-11-21,73674
GUY,South America,2023-11-22,73674
GUY,South America,2023-11-23,73674
GUY,South America,2023-11-24,73674
GUY,South America,2023-11-25,73674
GUY,South America,2023-11-26,73674
GUY,South America,2023-11-27,73674
GUY,South America,2023-11-28,73674
GUY,South America,2023-11-29,73674
GUY,South America,2023-11-30,73674
GUY,South America,2023-12-01,73674
GUY,South America,2023-12-02,73674
GUY,South America,2023-12-03,73676
GUY,South America,2023-12-04,73676
GUY,South America,2023-12-05,73676
GUY,South America,2023-12-06,73676
GUY,South America,2023-12-07,73676
GUY,South America,2023-12-08,73676
GUY,South America,2023-12-09,73676
GUY,South America,2023-12-10,73676
GUY,South America,2023-12-11,73676
GUY,South America,2023-12-12,73676
GUY,South America,2023-12-13,73676
GUY,South America,2023-12-14,73676
GUY,South America,2023-12-15,73676
GUY,South America,2023-12-16,73676
GUY,South America,2023-12-17,73678
GUY,South America,2023-12-18,73678
GUY,South America,2023-12-19,73678
GUY,South America,2023-12-20,73678
GUY,South America,2023-12-21,73678
GUY,South America,2023-12-22,73678
GUY,South America,2023-12-23,73678
GUY,South America,2023-12-24,73681
GUY,South America,2023-12-25,73681
GUY,South America,2023-12-26,73681
GUY,South America,2023-12-27,73681
GUY,South America,2023-12-28,73681
GUY,South America,2023-12-29,73681
GUY,South America,2023-12-30,73681
GUY,South America,2023-12-31,73683
GUY,South America,2024-01-01,73683
GUY,South America,2024-01-02,73683
GUY,South America,2024-01-03,73683
GUY,South America,2024-01-04,73683
GUY,South America,2024-01-05,73683
GUY,South America,2024-01-06,73683
GUY,South America,2024-01-07,73685
GUY,South America,2024-01-08,73685
GUY,South America,2024-01-09,73685
GUY,South America,2024-01-10,73685
GUY,South America,2024-01-11,73685
GUY,South America,2024-01-12,73685
GUY,South America,2024-01-13,73685
GUY,South America,2024-01-14,73691
GUY,South America,2024-01-15,73691
GUY,South America,2024-01-16,73691
GUY,South America,2024-01-17,73691
GUY,South America,2024-01-18,73691
GUY,South America,2024-01-19,73691
GUY,South America,2024-01-20,73691
GUY,South America,2024-01-21,73700
GUY,South America,2024-01-22,73700
GUY,South America,2024-01-23,73700
GUY,South America,2024-01-24,73700
GUY,South America,2024-01-25,73700
GUY,South America,2024-01-26,73700
GUY,South America,2024-01-27,73700
GUY,South America,2024-01-28,73718
GUY,South America,2024-01-29,73718
GUY,South America,2024-01-30,73718
GUY,South America,2024-01-31,73718
GUY,South America,2024-02-01,73718
GUY,South America,2024-02-02,73718
GUY,South America,2024-02-03,73718
GUY,South America,2024-02-04,73770
GUY,South America,2024-02-05,73770
GUY,South America,2024-02-06,73770
GUY,South America,2024-02-07,73770
GUY,South America,2024-02-08,73770
GUY,South America,2024-02-09,73770
GUY,South America,2024-02-10,73770
GUY,South America,2024-02-11,73830
GUY,South America,2024-02-12,73830
GUY,South America,2024-02-13,73830
GUY,South America,2024-02-14,73830
GUY,South America,2024-02-15,73830
GUY,South America,2024-02-16,73830
GUY,South America,2024-02-17,73830
GUY,South America,2024-02-18,73918
GUY,South America,2024-02-19,73918
GUY,South America,2024-02-20,73918
GUY,South America,2024-02-21,73918
GUY,South America,2024-02-22,73918
GUY,South America,2024-02-23,73918
GUY,South America,2024-02-24,73918
GUY,South America,2024-02-25,73962
GUY,South America,2024-02-26,73962
GUY,South America,2024-02-27,73962
GUY,South America,2024-02-28,73962
GUY,South America,2024-02-29,73962
GUY,South America,2024-03-01,73962
GUY,South America,2024-03-02,73962
GUY,South America,2024-03-03,74018
GUY,South America,2024-03-04,74018
GUY,South America,2024-03-05,74018
GUY,South America,2024-03-06,74018
GUY,South America,2024-03-07,74018
GUY,South America,2024-03-08,74018
GUY,South America,2024-03-09,74018
GUY,South America,2024-03-10,74050
GUY,South America,2024-03-11,74050
GUY,South America,2024-03-12,74050
GUY,South America,2024-03-13,74050
GUY,South America,2024-03-14,74050
GUY,South America,2024-03-15,74050
GUY,South America,2024-03-16,74050
GUY,South America,2024-03-17,74087
GUY,South America,2024-03-18,74087
GUY,South America,2024-03-19,74087
GUY,South America,2024-03-20,74087
GUY,South America,2024-03-21,74087
GUY,South America,2024-03-22,74087
GUY,South America,2024-03-23,74087
GUY,South America,2024-03-24,74100
GUY,South America,2024-03-25,74100
GUY,South America,2024-03-26,74100
GUY,South America,2024-03-27,74100
GUY,South America,2024-03-28,74100
GUY,South America,2024-03-29,74100
GUY,South America,2024-03-30,74100
GUY,South America,2024-03-31,74104
GUY,South America,2024-04-01,74104
GUY,South America,2024-04-02,74104
GUY,South America,2024-04-03,74104
GUY,South America,2024-04-04,74104
GUY,South America,2024-04-05,74104
GUY,South America,2024-04-06,74104
GUY,South America,2024-04-07,74108
GUY,South America,2024-04-08,74108
GUY,South America,2024-04-09,74108
GUY,South America,2024-04-10,74108
GUY,South America,2024-04-11,74108
GUY,South America,2024-04-12,74108
GUY,South America,2024-04-13,74108
GUY,South America,2024-04-14,74109
GUY,South America,2024-04-15,74109
GUY,South America,2024-04-16,74109
GUY,South America,2024-04-17,74109
GUY,South America,2024-04-18,74109
GUY,South America,2024-04-19,74109
GUY,South America,2024-04-20,74109
GUY,South America,2024-04-21,74114
GUY,South America,2024-04-22,74114
GUY,South America,2024-04-23,74114
GUY,South America,2024-04-24,74114
GUY,South America,2024-04-25,74114
GUY,South America,2024-04-26,74114
GUY,South America,2024-04-27,74114
GUY,South America,2024-04-28,74121
GUY,South America,2024-04-29,74121
GUY,South America,2024-04-30,74121
GUY,South America,2024-05-01,74121
GUY,South America,2024-05-02,74121
GUY,South America,2024-05-03,74121
GUY,South America,2024-05-04,74121
GUY,South America,2024-05-05,74128
GUY,South America,2024-05-06,74128
GUY,South America,2024-05-07,74128
GUY,South America,2024-05-08,74128
GUY,South America,2024-05-09,74128
GUY,South America,2024-05-10,74128
GUY,South America,2024-05-11,74128
GUY,South America,2024-05-12,74131
GUY,South America,2024-05-13,74131
GUY,South America,2024-05-14,74131
GUY,South America,2024-05-15,74131
GUY,South America,2024-05-16,74131
GUY,South America,2024-05-17,74131
GUY,South America,2024-05-18,74131
GUY,South America,2024-05-19,74133
GUY,South America,2024-05-20,74133
GUY,South America,2024-05-21,74133
GUY,South America,2024-05-22,74133
GUY,South America,2024-05-23,74133
GUY,South America,2024-05-24,74133
GUY,South America,2024-05-25,74133
GUY,South America,2024-05-26,74148
GUY,South America,2024-05-27,74148
GUY,South America,2024-05-28,74148
GUY,South America,2024-05-29,74148
GUY,South America,2024-05-30,74148
GUY,South America,2024-05-31,74148
GUY,South America,2024-06-01,74148
GUY,South America,2024-06-02,74167
GUY,South America,2024-06-03,74167
GUY,South America,2024-06-04,74167
GUY,South America,2024-06-05,74167
GUY,South America,2024-06-06,74167
GUY,South America,2024-06-07,74167
GUY,South America,2024-06-08,74167
GUY,South America,2024-06-09,74178
GUY,South America,2024-06-10,74178
GUY,South America,2024-06-11,74178
GUY,South America,2024-06-12,74178
GUY,South America,2024-06-13,74178
GUY,South America,2024-06-14,74178
GUY,South America,2024-06-15,74178
GUY,South America,2024-06-16,74203
GUY,South America,2024-06-17,74203
GUY,South America,2024-06-18,74203
GUY,South America,2024-06-19,74203
GUY,South America,2024-06-20,74203
GUY,South America,2024-06-21,74203
GUY,South America,2024-06-22,74203
GUY,South America,2024-06-23,74262
GUY,South America,2024-06-24,74262
GUY,South America,2024-06-25,74262
GUY,South America,2024-06-26,74262
GUY,South America,2024-06-27,74262
GUY,South America,2024-06-28,74262
GUY,South America,2024-06-29,74262
GUY,South America,2024-06-30,74312
GUY,South America,2024-07-01,74312
GUY,South America,2024-07-02,74312
GUY,South America,2024-07-03,74312
GUY,South America,2024-07-04,74312
GUY,South America,2024-07-05,74312
GUY,South America,2024-07-06,74312
GUY,South America,2024-07-07,74361
GUY,South America,2024-07-08,74361
GUY,South America,2024-07-09,74361
GUY,South America,2024-07-10,74361
GUY,South America,2024-07-11,74361
GUY,South America,2024-07-12,74361
GUY,South America,2024-07-13,74361
GUY,South America,2024-07-14,74398
GUY,South America,2024-07-15,74398
GUY,South America,2024-07-16,74398
GUY,South America,2024-07-17,74398
GUY,South America,2024-07-18,74398
GUY,South America,2024-07-19,74398
GUY,South America,2024-07-20,74398
GUY,South America,2024-07-21,74422
GUY,South America,2024-07-22,74422
GUY,South America,2024-07-23,74422
GUY,South America,2024-07-24,74422
GUY,South America,2024-07-25,74422
GUY,South America,2024-07-26,74422
GUY,South America,2024-07-27,74422
GUY,South America,2024-07-28,74439
GUY,South America,2024-07-29,74439
GUY,South America,2024-07-30,74439
GUY,South America,2024-07-31,74439
GUY,South America,2024-08-01,74439
GUY,South America,2024-08-02,74439
GUY,South America,2024-08-03,74439
GUY,South America,2024-08-04,74443
HTI,North America,2020-01-05,0
HTI,North America,2020-01-06,0
HTI,North America,2020-01-07,0
HTI,North America,2020-01-08,0
HTI,North America,2020-01-09,0
HTI,North America,2020-01-10,0
HTI,North America,2020-01-11,0
HTI,North America,2020-01-12,0
HTI,North America,2020-01-13,0
HTI,North America,2020-01-14,0
HTI,North America,2020-01-15,0
HTI,North America,2020-01-16,0
HTI,North America,2020-01-17,0
HTI,North America,2020-01-18,0
HTI,North America,2020-01-19,0
HTI,North America,2020-01-20,0
HTI,North America,2020-01-21,0
HTI,North America,2020-01-22,0
HTI,North America,2020-01-23,0
HTI,North America,2020-01-24,0
HTI,North America,2020-01-25,0
HTI,North America,2020-01-26,0
HTI,North America,2020-01-27,0
HTI,North America,2020-01-28,0
HTI,North America,2020-01-29,0
HTI,North America,2020-01-30,0
HTI,North America,2020-01-31,0
HTI,North America,2020-02-01,0
HTI,North America,2020-02-02,0
HTI,North America,2020-02-03,0
HTI,North America,2020-02-04,0
HTI,North America,2020-02-05,0
HTI,North America,2020-02-06,0
HTI,North America,2020-02-07,0
HTI,North America,2020-02-08,0
HTI,North America,2020-02-09,0
HTI,North America,2020-02-10,0
HTI,North America,2020-02-11,0
HTI,North America,2020-02-12,0
HTI,North America,2020-02-13,0
HTI,North America,2020-02-14,0
HTI,North America,2020-02-15,0
HTI,North America,2020-02-16,0
HTI,North America,2020-02-17,0
HTI,North America,2020-02-18,0
HTI,North America,2020-02-19,0
HTI,North America,2020-02-20,0
HTI,North America,2020-02-21,0
HTI,North America,2020-02-22,0
HTI,North America,2020-02-23,0
HTI,North America,2020-02-24,0
HTI,North America,2020-02-25,0
HTI,North America,2020-02-26,0
HTI,North America,2020-02-27,0
HTI,North America,2020-02-28,0
HTI,North America,2020-02-29,0
HTI,North America,2020-03-01,0
HTI,North America,2020-03-02,0
HTI,North America,2020-03-03,0
HTI,North America,2020-03-04,0
HTI,North America,2020-03-05,0
HTI,North America,2020-03-06,0
HTI,North America,2020-03-07,0
HTI,North America,2020-03-08,0
HTI,North America,2020-03-09,0
HTI,North America,2020-03-10,0
HTI,North America,2020-03-11,0
HTI,North America,2020-03-12,0
HTI,North America,2020-03-13,0
HTI,North America,2020-03-14,0
HTI,North America,2020-03-15,0
HTI,North America,2020-03-16,0
HTI,North America,2020-03-17,0
HTI,North America,2020-03-18,0
HTI,North America,2020-03-19,0
HTI,North America,2020-03-20,0
HTI,North America,2020-03-21,0
HTI,North America,2020-03-22,2
HTI,North America,2020-03-23,2
HTI,North America,2020-03-24,2
HTI,North America,2020-03-25,2
HTI,North America,2020-03-26,2
HTI,North America,2020-03-27,2
HTI,North America,2020-03-28,2
HTI,North America,2020-03-29,8
HTI,North America,2020-03-30,8
HTI,North America,2020-03-31,8
HTI,North America,2020-04-01,8
HTI,North America,2020-04-02,8
HTI,North America,2020-04-03,8
HTI,North America,2020-04-04,8
HTI,North America,2020-04-05,18
HTI,North America,2020-04-06,18
HTI,North America,2020-04-07,18
HTI,North America,2020-04-08,18
HTI,North America,2020-04-09,18
HTI,North America,2020-04-10,18
HTI,North America,2020-04-11,18
HTI,North America,2020-04-12,31
HTI,North America,2020-04-13,31
HTI,North America,2020-04-14,31
HTI,North America,2020-04-15,31
HTI,North America,2020-04-16,31
HTI,North America,2020-04-17,31
HTI,North America,2020-04-18,31
HTI,North America,2020-04-19,44
HTI,North America,2020-04-20,44
HTI,North America,2020-04-21,44
HTI,North America,2020-04-22,44
HTI,North America,2020-04-23,44
HTI,North America,2020-04-24,44
HTI,North America,2020-04-25,44
HTI,North America,2020-04-26,72
HTI,North America,2020-04-27,72
HTI,North America,2020-04-28,72
HTI,North America,2020-04-29,72
HTI,North America,2020-04-30,72
HTI,North America,2020-05-01,72
HTI,North America,2020-05-02,72
HTI,North America,2020-05-03,85
HTI,North America,2020-05-04,85
HTI,North America,2020-05-05,85
HTI,North America,2020-05-06,85
HTI,North America,2020-05-07,85
HTI,North America,2020-05-08,85
HTI,North America,2020-05-09,85
HTI,North America,2020-05-10,146
HTI,North America,2020-05-11,146
HTI,North America,2020-05-12,146
HTI,North America,2020-05-13,146
HTI,North America,2020-05-14,146
HTI,North America,2020-05-15,146
HTI,North America,2020-05-16,146
HTI,North America,2020-05-17,310
HTI,North America,2020-05-18,310
HTI,North America,2020-05-19,310
HTI,North America,2020-05-20,310
HTI,North America,2020-05-21,310
HTI,North America,2020-05-22,310
HTI,North America,2020-05-23,310
HTI,North America,2020-05-24,812
HTI,North America,2020-05-25,812
HTI,North America,2020-05-26,812
HTI,North America,2020-05-27,812
HTI,North America,2020-05-28,812
HTI,North America,2020-05-29,812
HTI,North America,2020-05-30,812
HTI,North America,2020-05-31,1584
HTI,North America,2020-06-01,1584
HTI,North America,2020-06-02,1584
HTI,North America,2020-06-03,1584
HTI,North America,2020-06-04,1584
HTI,North America,2020-06-05,1584
HTI,North America,2020-06-06,1584
HTI,North America,2020-06-07,2924
HTI,North America,2020-06-08,2924
HTI,North America,2020-06-09,2924
HTI,North America,2020-06-10,2924
HTI,North America,2020-06-11,2924
HTI,North America,2020-06-12,2924
HTI,North America,2020-06-13,2924
HTI,North America,2020-06-14,3941
HTI,North America,2020-06-15,3941
HTI,North America,2020-06-16,3941
HTI,North America,2020-06-17,3941
HTI,North America,2020-06-18,3941
HTI,North America,2020-06-19,3941
HTI,North America,2020-06-20,3941
HTI,North America,2020-06-21,4980
HTI,North America,2020-06-22,4980
HTI,North America,2020-06-23,4980
HTI,North America,2020-06-24,4980
HTI,North America,2020-06-25,4980
HTI,North America,2020-06-26,4980
HTI,North America,2020-06-27,4980
HTI,North America,2020-06-28,5722
HTI,North America,2020-06-29,5722
HTI,North America,2020-06-30,5722
HTI,North America,2020-07-01,5722
HTI,North America,2020-07-02,5722
HTI,North America,2020-07-03,5722
HTI,North America,2020-07-04,5722
HTI,North America,2020-07-05,6230
HTI,North America,2020-07-06,6230
HTI,North America,2020-07-07,6230
HTI,North America,2020-07-08,6230
HTI,North America,2020-07-09,6230
HTI,North America,2020-07-10,6230
HTI,North America,2020-07-11,6230
HTI,North America,2020-07-12,6617
HTI,North America,2020-07-13,6617
HTI,North America,2020-07-14,6617
HTI,North America,2020-07-15,6617
HTI,North America,2020-07-16,6617
HTI,North America,2020-07-17,6617
HTI,North America,2020-07-18,6617
HTI,North America,2020-07-19,6975
HTI,North America,2020-07-20,6975
HTI,North America,2020-07-21,6975
HTI,North America,2020-07-22,6975
HTI,North America,2020-07-23,6975
HTI,North America,2020-07-24,6975
HTI,North America,2020-07-25,6975
HTI,North America,2020-07-26,7260
HTI,North America,2020-07-27,7260
HTI,North America,2020-07-28,7260
HTI,North America,2020-07-29,7260
HTI,North America,2020-07-30,7260
HTI,North America,2020-07-31,7260
HTI,North America,2020-08-01,7260
HTI,North America,2020-08-02,7424
HTI,North America,2020-08-03,7424
HTI,North America,2020-08-04,7424
HTI,North America,2020-08-05,7424
HTI,North America,2020-08-06,7424
HTI,North America,2020-08-07,7424
HTI,North America,2020-08-08,7424
HTI,North America,2020-08-09,7599
HTI,North America,2020-08-10,7599
HTI,North America,2020-08-11,7599
HTI,North America,2020-08-12,7599
HTI,North America,2020-08-13,7599
HTI,North America,2020-08-14,7599
HTI,North America,2020-08-15,7599
HTI,North America,2020-08-16,7831
HTI,North America,2020-08-17,7831
HTI,North America,2020-08-18,7831
HTI,North America,2020-08-19,7831
HTI,North America,2020-08-20,7831
HTI,North America,2020-08-21,7831
HTI,North America,2020-08-22,7831
HTI,North America,2020-08-23,8050
HTI,North America,2020-08-24,8050
HTI,North America,2020-08-25,8050
HTI,North America,2020-08-26,8050
HTI,North America,2020-08-27,8050
HTI,North America,2020-08-28,8050
HTI,North America,2020-08-29,8050
HTI,North America,2020-08-30,8174
HTI,North America,2020-08-31,8174
HTI,North America,2020-09-01,8174
HTI,North America,2020-09-02,8174
HTI,North America,2020-09-03,8174
HTI,North America,2020-09-04,8174
HTI,North America,2020-09-05,8174
HTI,North America,2020-09-06,8326
HTI,North America,2020-09-07,8326
HTI,North America,2020-09-08,8326
HTI,North America,2020-09-09,8326
HTI,North America,2020-09-10,8326
HTI,North America,2020-09-11,8326
HTI,North America,2020-09-12,8326
HTI,North America,2020-09-13,8457
HTI,North America,2020-09-14,8457
HTI,North America,2020-09-15,8457
HTI,North America,2020-09-16,8457
HTI,North America,2020-09-17,8457
HTI,North America,2020-09-18,8457
HTI,North America,2020-09-19,8457
HTI,North America,2020-09-20,8600
HTI,North America,2020-09-21,8600
HTI,North America,2020-09-22,8600
HTI,North America,2020-09-23,8600
HTI,North America,2020-09-24,8600
HTI,North America,2020-09-25,8600
HTI,North America,2020-09-26,8600
HTI,North America,2020-09-27,8684
HTI,North America,2020-09-28,8684
HTI,North America,2020-09-29,8684
HTI,North America,2020-09-30,8684
HTI,North America,2020-10-01,8684
HTI,North America,2020-10-02,8684
HTI,North America,2020-10-03,8684
HTI,North America,2020-10-04,8792
HTI,North America,2020-10-05,8792
HTI,North America,2020-10-06,8792
HTI,North America,2020-10-07,8792
HTI,North America,2020-10-08,8792
HTI,North America,2020-10-09,8792
HTI,North America,2020-10-10,8792
HTI,North America,2020-10-11,8860
HTI,North America,2020-10-12,8860
HTI,North America,2020-10-13,8860
HTI,North America,2020-10-14,8860
HTI,North America,2020-10-15,8860
HTI,North America,2020-10-16,8860
HTI,North America,2020-10-17,8860
HTI,North America,2020-10-18,8925
HTI,North America,2020-10-19,8925
HTI,North America,2020-10-20,8925
HTI,North America,2020-10-21,8925
HTI,North America,2020-10-22,8925
HTI,North America,2020-10-23,8925
HTI,North America,2020-10-24,8925
HTI,North America,2020-10-25,9015
HTI,North America,2020-10-26,9015
HTI,North America,2020-10-27,9015
HTI,North America,2020-10-28,9015
HTI,North America,2020-10-29,9015
HTI,North America,2020-10-30,9015
HTI,North America,2020-10-31,9015
HTI,North America,2020-11-01,9054
HTI,North America,2020-11-02,9054
HTI,North America,2020-11-03,9054
HTI,North America,2020-11-04,9054
HTI,North America,2020-11-05,9054
HTI,North America,2020-11-06,9054
HTI,North America,2020-11-07,9054
HTI,North America,2020-11-08,9127
HTI,North America,2020-11-09,9127
HTI,North America,2020-11-10,9127
HTI,North America,2020-11-11,9127
HTI,North America,2020-11-12,9127
HTI,North America,2020-11-13,9127
HTI,North America,2020-11-14,9127
HTI,North America,2020-11-15,9168
HTI,North America,2020-11-16,9168
HTI,North America,2020-11-17,9168
HTI,North America,2020-11-18,9168
HTI,North America,2020-11-19,9168
HTI,North America,2020-11-20,9168
HTI,North America,2020-11-21,9168
HTI,North America,2020-11-22,9214
HTI,North America,2020-11-23,9214
HTI,North America,2020-11-24,9214
HTI,North America,2020-11-25,9214
HTI,North America,2020-11-26,9214
HTI,North America,2020-11-27,9214
HTI,North America,2020-11-28,9214
HTI,North America,2020-11-29,9264
HTI,North America,2020-11-30,9264
HTI,North America,2020-12-01,9264
HTI,North America,2020-12-02,9264
HTI,North America,2020-12-03,9264
HTI,North America,2020-12-04,9264
HTI,North America,2020-12-05,9264
HTI,North America,2020-12-06,9370
HTI,North America,2020-12-07,9370
HTI,North America,2020-12-08,9370
HTI,North America,2020-12-09,9370
HTI,North America,2020-12-10,9370
HTI,North America,2020-12-11,9370
HTI,North America,2020-12-12,9370
HTI,North America,2020-12-13,9491
HTI,North America,2020-12-14,9491
HTI,North America,2020-12-15,9491
HTI,North America,2020-12-16,9491
HTI,North America,2020-12-17,9491
HTI,North America,2020-12-18,9491
HTI,North America,2020-12-19,9491
HTI,North America,2020-12-20,9674
HTI,North America,2020-12-21,9674
HTI,North America,2020-12-22,9674
HTI,North America,2020-12-23,9674
